Wind Speed,Total Rain,Barometric Pressure,Solar Radiation,Rain Intensity,Wind Direction,Maximum Wind Speed,month
3.3,0.0,999.0,106.0,0.0,0,0.0,8
0.9,432.5,999.5,96.0,0.0,127,1.6,8
0.9,432.5,999.5,96.0,0.0,127,1.6,8
0.9,432.5,999.5,96.0,0.0,127,1.6,8
2.5,432.5,999.5,1.0,0.0,171,3.7,8
2.5,432.5,999.5,1.0,0.0,171,3.7,8
2.5,432.5,999.5,1.0,0.0,171,3.7,8
1.2,187.3,1000.5,127.9214127987057,0.0,119,2.6,8
1.2,187.3,1000.5,127.9214127987057,0.0,119,2.6,8
1.2,187.3,1000.5,127.9214127987057,0.0,119,2.6,8
3.3,0.0,998.6,3.0,0.0,0,0.0,8
3.3,0.0,998.6,3.0,0.0,0,0.0,8
3.3,0.0,998.6,3.0,0.0,0,0.0,8
0.9,432.5,999.9,0.0,0.0,184,1.9,8
0.9,432.5,999.9,0.0,0.0,184,1.9,8
0.9,432.5,999.9,0.0,0.0,184,1.9,8
1.5,187.3,1000.7,127.9214127987057,0.0,114,2.7,8
1.5,187.3,1000.7,127.9214127987057,0.0,114,2.7,8
1.5,187.3,1000.7,127.9214127987057,0.0,114,2.7,8
3.3,0.0,999.0,3.0,0.0,0,0.0,8
3.3,0.0,999.0,3.0,0.0,0,0.0,8
3.3,0.0,999.0,3.0,0.0,0,0.0,8
1.7,432.5,1000.1,0.0,0.0,189,2.6,8
1.7,432.5,1000.1,0.0,0.0,189,2.6,8
1.7,432.5,1000.1,0.0,0.0,189,2.6,8
3.3,0.0,999.0,2.0,0.0,0,0.0,8
3.3,0.0,999.0,2.0,0.0,0,0.0,8
3.3,0.0,999.0,2.0,0.0,0,0.0,8
0.5,187.3,1000.9,127.9214127987057,0.0,138,1.3,8
0.5,187.3,1000.9,127.9214127987057,0.0,138,1.3,8
0.5,187.3,1000.9,127.9214127987057,0.0,138,1.3,8
3.3,0.0,999.0,2.0,0.0,0,0.0,8
3.3,0.0,999.0,2.0,0.0,0,0.0,8
3.3,0.0,999.0,2.0,0.0,0,0.0,8
1.5,432.5,1000.0,0.0,0.0,195,2.6,8
1.5,432.5,1000.0,0.0,0.0,195,2.6,8
1.5,432.5,1000.0,0.0,0.0,195,2.6,8
1.3,187.3,1000.8,127.9214127987057,0.0,124,2.8,8
1.3,187.3,1000.8,127.9214127987057,0.0,124,2.8,8
1.3,187.3,1000.8,127.9214127987057,0.0,124,2.8,8
2.2,432.5,999.7,0.0,0.0,190,3.2,8
2.2,432.5,999.7,0.0,0.0,190,3.2,8
2.2,432.5,999.7,0.0,0.0,190,3.2,8
0.8,187.3,1000.4,127.9214127987057,0.0,112,2.1,8
0.8,187.3,1000.4,127.9214127987057,0.0,112,2.1,8
0.8,187.3,1000.4,127.9214127987057,0.0,112,2.1,8
3.3,0.0,998.6,2.0,0.0,0,0.0,8
3.3,0.0,998.6,2.0,0.0,0,0.0,8
3.3,0.0,998.6,2.0,0.0,0,0.0,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
2.5,432.5,999.5,0.0,0.0,182,4.0,8
2.5,432.5,999.5,0.0,0.0,182,4.0,8
2.5,432.5,999.5,0.0,0.0,182,4.0,8
1.2,187.3,1000.3,127.9214127987057,0.0,116,1.9,8
1.2,187.3,1000.3,127.9214127987057,0.0,116,1.9,8
1.2,187.3,1000.3,127.9214127987057,0.0,116,1.9,8
1.3,187.3,1000.0,127.9214127987057,0.0,118,3.2,8
1.3,187.3,1000.0,127.9214127987057,0.0,118,3.2,8
1.3,187.3,1000.0,127.9214127987057,0.0,118,3.2,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
2.2,432.5,999.4,0.0,0.0,196,4.0,8
2.2,432.5,999.4,0.0,0.0,196,4.0,8
2.2,432.5,999.4,0.0,0.0,196,4.0,8
1.9,187.3,1000.1,127.9214127987057,0.0,117,3.2,8
1.9,187.3,1000.1,127.9214127987057,0.0,117,3.2,8
1.9,187.3,1000.1,127.9214127987057,0.0,117,3.2,8
2.2,432.5,999.4,0.0,0.0,188,3.3,8
2.2,432.5,999.4,0.0,0.0,188,3.3,8
2.2,432.5,999.4,0.0,0.0,188,3.3,8
3.3,0.0,998.3,2.0,0.0,0,0.0,8
3.3,0.0,998.3,2.0,0.0,0,0.0,8
3.3,0.0,998.3,2.0,0.0,0,0.0,8
1.8,432.5,999.4,0.0,0.0,184,3.0,8
1.8,432.5,999.4,0.0,0.0,184,3.0,8
1.8,432.5,999.4,0.0,0.0,184,3.0,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
3.3,0.0,998.3,3.0,0.0,0,0.0,8
0.7,187.3,1000.2,127.9214127987057,0.0,110,2.0,8
0.7,187.3,1000.2,127.9214127987057,0.0,110,2.0,8
0.7,187.3,1000.2,127.9214127987057,0.0,110,2.0,8
1.7,432.5,999.2,0.0,0.0,238,3.4,8
1.7,432.5,999.2,0.0,0.0,238,3.4,8
1.7,432.5,999.2,0.0,0.0,238,3.4,8
0.9,187.3,999.9,127.9214127987057,0.0,118,2.2,8
0.9,187.3,999.9,127.9214127987057,0.0,118,2.2,8
0.9,187.3,999.9,127.9214127987057,0.0,118,2.2,8
3.3,0.0,998.0,3.0,0.0,0,0.0,8
3.3,0.0,998.0,3.0,0.0,0,0.0,8
3.3,0.0,998.0,3.0,0.0,0,0.0,8
3.3,0.0,998.0,4.0,0.0,0,0.0,8
3.3,0.0,998.0,4.0,0.0,0,0.0,8
3.3,0.0,998.0,4.0,0.0,0,0.0,8
1.0,187.3,999.8,127.9214127987057,0.0,70,1.7,8
1.0,187.3,999.8,127.9214127987057,0.0,70,1.7,8
1.0,187.3,999.8,127.9214127987057,0.0,70,1.7,8
3.4,432.5,999.0,2.0,0.0,198,5.6,8
3.4,432.5,999.0,2.0,0.0,198,5.6,8
3.4,432.5,999.0,2.0,0.0,198,5.6,8
3.3,0.0,998.0,58.0,0.0,0,0.0,8
3.3,0.0,998.0,58.0,0.0,0,0.0,8
3.3,0.0,998.0,58.0,0.0,0,0.0,8
2.8,432.5,999.2,45.0,0.0,193,4.5,8
2.8,432.5,999.2,45.0,0.0,193,4.5,8
2.8,432.5,999.2,45.0,0.0,193,4.5,8
1.4,187.3,999.9,39.0,0.0,238,4.2,8
1.4,187.3,999.9,39.0,0.0,238,4.2,8
1.4,187.3,999.9,39.0,0.0,238,4.2,8
3.6,432.5,998.9,338.0,0.0,197,6.9,8
3.6,432.5,998.9,338.0,0.0,197,6.9,8
3.6,432.5,998.9,338.0,0.0,197,6.9,8
3.3,0.0,998.0,114.0,0.0,0,0.0,8
3.3,0.0,998.0,114.0,0.0,0,0.0,8
3.3,0.0,998.0,114.0,0.0,0,0.0,8
0.8,187.3,999.6,305.0,0.0,352,1.6,8
0.8,187.3,999.6,305.0,0.0,352,1.6,8
0.8,187.3,999.6,305.0,0.0,352,1.6,8
4.9,432.5,998.5,467.0,0.0,204,9.8,8
4.9,432.5,998.5,467.0,0.0,204,9.8,8
4.9,432.5,998.5,467.0,0.0,204,9.8,8
3.3,0.0,997.3,178.0,0.0,0,0.0,8
3.3,0.0,997.3,178.0,0.0,0,0.0,8
3.3,0.0,997.3,178.0,0.0,0,0.0,8
1.1,187.3,999.0,620.0,0.0,341,1.7,8
1.1,187.3,999.0,620.0,0.0,341,1.7,8
1.1,187.3,999.0,620.0,0.0,341,1.7,8
2.0,187.3,998.2,645.0,0.0,111,3.3,8
2.0,187.3,998.2,645.0,0.0,111,3.3,8
2.0,187.3,998.2,645.0,0.0,111,3.3,8
4.8,432.5,997.5,566.0,0.0,192,7.3,8
4.8,432.5,997.5,566.0,0.0,192,7.3,8
4.8,432.5,997.5,566.0,0.0,192,7.3,8
3.3,0.0,996.6,292.0,0.0,0,0.0,8
3.3,0.0,996.6,292.0,0.0,0,0.0,8
3.3,0.0,996.6,292.0,0.0,0,0.0,8
5.7,432.5,997.2,664.0,0.0,226,10.5,8
5.7,432.5,997.2,664.0,0.0,226,10.5,8
5.7,432.5,997.2,664.0,0.0,226,10.5,8
1.1,187.3,998.1,413.0,0.0,88,2.2,8
1.1,187.3,998.1,413.0,0.0,88,2.2,8
1.1,187.3,998.1,413.0,0.0,88,2.2,8
3.3,0.0,996.3,232.0,0.0,0,0.0,8
3.3,0.0,996.3,232.0,0.0,0,0.0,8
3.3,0.0,996.3,232.0,0.0,0,0.0,8
3.2,432.5,997.0,216.0,0.0,213,6.9,8
3.2,432.5,997.0,216.0,0.0,213,6.9,8
3.2,432.5,997.0,216.0,0.0,213,6.9,8
3.3,0.0,995.3,403.0,0.0,0,0.0,8
3.3,0.0,995.3,403.0,0.0,0,0.0,8
3.3,0.0,995.3,403.0,0.0,0,0.0,8
1.5,187.3,997.2,369.0,0.0,335,3.3,8
1.5,187.3,997.2,369.0,0.0,335,3.3,8
1.5,187.3,997.2,369.0,0.0,335,3.3,8
4.3,432.5,995.9,294.0,0.0,210,9.2,8
4.3,432.5,995.9,294.0,0.0,210,9.2,8
4.3,432.5,995.9,294.0,0.0,210,9.2,8
3.3,0.0,994.6,442.0,0.0,0,0.0,8
3.3,0.0,994.6,442.0,0.0,0,0.0,8
3.3,0.0,994.6,442.0,0.0,0,0.0,8
0.9,187.3,996.3,475.0,0.0,259,2.0,8
0.9,187.3,996.3,475.0,0.0,259,2.0,8
0.9,187.3,996.3,475.0,0.0,259,2.0,8
4.4,432.7,994.8,292.0,0.0,196,8.4,8
4.4,432.7,994.8,292.0,0.0,196,8.4,8
4.4,432.7,994.8,292.0,0.0,196,8.4,8
3.3,0.0,993.6,207.0,0.0,0,0.0,8
3.3,0.0,993.6,207.0,0.0,0,0.0,8
3.3,0.0,993.6,207.0,0.0,0,0.0,8
0.9,187.3,995.3,219.0,0.0,62,2.1,8
0.9,187.3,995.3,219.0,0.0,62,2.1,8
0.9,187.3,995.3,219.0,0.0,62,2.1,8
3.3,0.0,992.9,373.0,0.0,0,0.0,8
3.3,0.0,992.9,373.0,0.0,0,0.0,8
3.3,0.0,992.9,373.0,0.0,0,0.0,8
4.4,432.7,993.6,275.0,0.0,213,8.4,8
4.4,432.7,993.6,275.0,0.0,213,8.4,8
4.4,432.7,993.6,275.0,0.0,213,8.4,8
0.6,187.3,994.4,203.0,0.0,0,1.8,8
0.6,187.3,994.4,203.0,0.0,0,1.8,8
0.6,187.3,994.4,203.0,0.0,0,1.8,8
1.8,187.3,994.4,256.0,0.0,86,3.6,8
1.8,187.3,994.4,256.0,0.0,86,3.6,8
1.8,187.3,994.4,256.0,0.0,86,3.6,8
3.4,432.7,993.6,451.0,0.0,198,6.7,8
3.4,432.7,993.6,451.0,0.0,198,6.7,8
3.4,432.7,993.6,451.0,0.0,198,6.7,8
3.3,0.0,992.6,237.0,0.0,0,0.0,8
3.3,0.0,992.6,237.0,0.0,0,0.0,8
3.3,0.0,992.6,237.0,0.0,0,0.0,8
1.3,187.3,993.9,188.0,0.0,327,3.8,8
1.3,187.3,993.9,188.0,0.0,327,3.8,8
1.3,187.3,993.9,188.0,0.0,327,3.8,8
3.3,0.0,992.2,189.0,0.0,0,0.0,8
3.3,0.0,992.2,189.0,0.0,0,0.0,8
3.3,0.0,992.2,189.0,0.0,0,0.0,8
5.3,432.7,993.0,451.0,0.0,194,10.4,8
5.3,432.7,993.0,451.0,0.0,194,10.4,8
5.3,432.7,993.0,451.0,0.0,194,10.4,8
3.8,432.7,993.3,266.0,0.0,200,5.9,8
3.8,432.7,993.3,266.0,0.0,200,5.9,8
3.8,432.7,993.3,266.0,0.0,200,5.9,8
2.2,187.3,994.1,105.0,0.0,81,3.1,8
2.2,187.3,994.1,105.0,0.0,81,3.1,8
2.2,187.3,994.1,105.0,0.0,81,3.1,8
3.3,0.0,992.2,159.0,0.0,0,0.0,8
3.3,0.0,992.2,159.0,0.0,0,0.0,8
3.3,0.0,992.2,159.0,0.0,0,0.0,8
3.3,0.0,992.2,21.0,0.0,0,0.0,8
3.3,0.0,992.2,21.0,0.0,0,0.0,8
3.3,0.0,992.2,21.0,0.0,0,0.0,8
2.2,432.7,993.4,30.0,0.0,182,4.3,8
2.2,432.7,993.4,30.0,0.0,182,4.3,8
2.2,432.7,993.4,30.0,0.0,182,4.3,8
1.8,187.3,994.0,24.0,0.0,118,3.1,8
1.8,187.3,994.0,24.0,0.0,118,3.1,8
1.8,187.3,994.0,24.0,0.0,118,3.1,8
2.6,432.7,992.9,0.0,0.0,173,5.4,8
2.6,432.7,992.9,0.0,0.0,173,5.4,8
2.6,432.7,992.9,0.0,0.0,173,5.4,8
1.4,187.3,993.7,127.9214127987057,0.0,122,3.3,8
1.4,187.3,993.7,127.9214127987057,0.0,122,3.3,8
1.4,187.3,993.7,127.9214127987057,0.0,122,3.3,8
3.3,0.0,991.9,3.0,0.0,0,0.0,8
3.3,0.0,991.9,3.0,0.0,0,0.0,8
3.3,0.0,991.9,3.0,0.0,0,0.0,8
3.1,432.7,992.7,0.0,0.0,190,4.8,8
3.1,432.7,992.7,0.0,0.0,190,4.8,8
3.1,432.7,992.7,0.0,0.0,190,4.8,8
1.7,187.3,993.4,127.9214127987057,0.0,115,3.0,8
1.7,187.3,993.4,127.9214127987057,0.0,115,3.0,8
1.7,187.3,993.4,127.9214127987057,0.0,115,3.0,8
3.3,0.0,991.5,2.0,0.0,0,0.0,8
3.3,0.0,991.5,2.0,0.0,0,0.0,8
3.3,0.0,991.5,2.0,0.0,0,0.0,8
2.1,187.3,993.1,127.9214127987057,0.0,83,4.0,8
2.1,187.3,993.1,127.9214127987057,0.0,83,4.0,8
2.1,187.3,993.1,127.9214127987057,0.0,83,4.0,8
3.3,0.0,991.2,3.0,0.0,0,0.0,8
3.3,0.0,991.2,3.0,0.0,0,0.0,8
3.3,0.0,991.2,3.0,0.0,0,0.0,8
3.8,432.7,992.5,0.0,0.0,195,6.3,8
3.8,432.7,992.5,0.0,0.0,195,6.3,8
3.8,432.7,992.5,0.0,0.0,195,6.3,8
3.6,432.7,992.2,0.0,0.0,199,6.1,8
3.6,432.7,992.2,0.0,0.0,199,6.1,8
3.6,432.7,992.2,0.0,0.0,199,6.1,8
3.3,0.0,991.2,3.0,0.0,0,0.0,8
3.3,0.0,991.2,3.0,0.0,0,0.0,8
3.3,0.0,991.2,3.0,0.0,0,0.0,8
1.1,187.3,992.8,127.9214127987057,0.0,67,2.8,8
1.1,187.3,992.8,127.9214127987057,0.0,67,2.8,8
1.1,187.3,992.8,127.9214127987057,0.0,67,2.8,8
2.0,432.7,991.6,0.0,0.0,217,7.4,8
2.0,432.7,991.6,0.0,0.0,217,7.4,8
2.0,432.7,991.6,0.0,0.0,217,7.4,8
0.8,187.3,992.4,127.9214127987057,0.0,88,1.7,8
0.8,187.3,992.4,127.9214127987057,0.0,88,1.7,8
0.8,187.3,992.4,127.9214127987057,0.0,88,1.7,8
3.3,0.0,990.5,3.0,0.0,0,0.0,8
3.3,0.0,990.5,3.0,0.0,0,0.0,8
3.3,0.0,990.5,3.0,0.0,0,0.0,8
0.4,187.3,991.5,127.9214127987057,0.0,310,1.3,8
0.4,187.3,991.5,127.9214127987057,0.0,310,1.3,8
0.4,187.3,991.5,127.9214127987057,0.0,310,1.3,8
3.3,0.0,989.5,4.0,0.0,0,0.0,8
3.3,0.0,989.5,4.0,0.0,0,0.0,8
3.3,0.0,989.5,4.0,0.0,0,0.0,8
2.5,432.7,990.9,0.0,0.0,217,5.8,8
2.5,432.7,990.9,0.0,0.0,217,5.8,8
2.5,432.7,990.9,0.0,0.0,217,5.8,8
1.8,187.3,991.1,127.9214127987057,0.0,309,3.9,8
1.8,187.3,991.1,127.9214127987057,0.0,309,3.9,8
1.8,187.3,991.1,127.9214127987057,0.0,309,3.9,8
2.9,432.7,990.5,0.0,0.0,204,5.0,8
2.9,432.7,990.5,0.0,0.0,204,5.0,8
2.9,432.7,990.5,0.0,0.0,204,5.0,8
3.3,0.0,989.5,3.0,0.0,0,0.0,8
3.3,0.0,989.5,3.0,0.0,0,0.0,8
3.3,0.0,989.5,3.0,0.0,0,0.0,8
2.0,432.7,989.9,0.0,0.0,236,3.3,8
2.0,432.7,989.9,0.0,0.0,236,3.3,8
2.0,432.7,989.9,0.0,0.0,236,3.3,8
3.3,0.0,989.2,2.0,0.0,0,0.0,8
3.3,0.0,989.2,2.0,0.0,0,0.0,8
3.3,0.0,989.2,2.0,0.0,0,0.0,8
1.4,187.3,990.7,127.9214127987057,0.0,276,2.6,8
1.4,187.3,990.7,127.9214127987057,0.0,276,2.6,8
1.4,187.3,990.7,127.9214127987057,0.0,276,2.6,8
3.3,0.0,989.2,4.0,0.0,0,0.0,8
3.3,0.0,989.2,4.0,0.0,0,0.0,8
3.3,0.0,989.2,4.0,0.0,0,0.0,8
0.8,187.3,990.7,127.9214127987057,0.0,325,2.0,8
0.8,187.3,990.7,127.9214127987057,0.0,325,2.0,8
0.8,187.3,990.7,127.9214127987057,0.0,325,2.0,8
1.1,432.7,989.8,0.0,0.0,224,2.0,8
1.1,432.7,989.8,0.0,0.0,224,2.0,8
1.1,432.7,989.8,0.0,0.0,224,2.0,8
1.1,187.3,990.6,127.9214127987057,0.0,125,2.6,8
1.1,187.3,990.6,127.9214127987057,0.0,125,2.6,8
1.1,187.3,990.6,127.9214127987057,0.0,125,2.6,8
1.7,432.7,989.7,0.0,0.0,78,2.2,8
1.7,432.7,989.7,0.0,0.0,78,2.2,8
1.7,432.7,989.7,0.0,0.0,78,2.2,8
3.3,0.0,988.8,2.0,0.0,0,0.0,8
3.3,0.0,988.8,2.0,0.0,0,0.0,8
3.3,0.0,988.8,2.0,0.0,0,0.0,8
3.3,0.0,989.2,5.0,0.0,0,0.0,8
3.3,0.0,989.2,5.0,0.0,0,0.0,8
3.3,0.0,989.2,5.0,0.0,0,0.0,8
1.5,187.3,990.9,127.9214127987057,0.0,116,2.8,8
1.5,187.3,990.9,127.9214127987057,0.0,116,2.8,8
1.5,187.3,990.9,127.9214127987057,0.0,116,2.8,8
0.4,432.7,990.3,1.0,0.0,156,2.3,8
0.4,432.7,990.3,1.0,0.0,156,2.3,8
0.4,432.7,990.3,1.0,0.0,156,2.3,8
1.4,187.3,991.1,19.0,0.0,109,2.3,8
1.4,187.3,991.1,19.0,0.0,109,2.3,8
1.4,187.3,991.1,19.0,0.0,109,2.3,8
3.3,0.0,989.2,16.0,0.0,0,0.0,8
3.3,0.0,989.2,16.0,0.0,0,0.0,8
3.3,0.0,989.2,16.0,0.0,0,0.0,8
0.5,432.7,990.1,111.0,0.0,148,2.2,8
0.5,432.7,990.1,111.0,0.0,148,2.2,8
0.5,432.7,990.1,111.0,0.0,148,2.2,8
1.6,187.3,991.3,56.0,0.0,121,2.9,8
1.6,187.3,991.3,56.0,0.0,121,2.9,8
1.6,187.3,991.3,56.0,0.0,121,2.9,8
3.3,0.0,989.5,134.0,0.0,0,0.0,8
3.3,0.0,989.5,134.0,0.0,0,0.0,8
3.3,0.0,989.5,134.0,0.0,0,0.0,8
0.0,432.7,990.5,127.0,0.0,143,0.6,8
0.0,432.7,990.5,127.0,0.0,143,0.6,8
0.0,432.7,990.5,127.0,0.0,143,0.6,8
1.5,187.3,991.8,130.0,0.0,118,2.7,8
1.5,187.3,991.8,130.0,0.0,118,2.7,8
1.5,187.3,991.8,130.0,0.0,118,2.7,8
3.3,0.0,990.2,112.0,0.0,0,0.0,8
3.3,0.0,990.2,112.0,0.0,0,0.0,8
3.3,0.0,990.2,112.0,0.0,0,0.0,8
0.9,432.7,990.6,191.0,0.0,130,1.2,8
0.9,432.7,990.6,191.0,0.0,130,1.2,8
0.9,432.7,990.6,191.0,0.0,130,1.2,8
2.0,187.3,991.5,666.0,0.0,99,2.7,8
2.0,187.3,991.5,666.0,0.0,99,2.7,8
2.0,187.3,991.5,666.0,0.0,99,2.7,8
3.3,0.0,990.2,463.0,0.0,0,0.0,8
3.3,0.0,990.2,463.0,0.0,0,0.0,8
3.3,0.0,990.2,463.0,0.0,0,0.0,8
0.9,432.7,990.4,365.0,0.0,121,1.6,8
0.9,432.7,990.4,365.0,0.0,121,1.6,8
0.9,432.7,990.4,365.0,0.0,121,1.6,8
1.4,432.7,990.8,458.0,0.0,68,2.9,8
1.4,432.7,990.8,458.0,0.0,68,2.9,8
1.4,432.7,990.8,458.0,0.0,68,2.9,8
2.3,187.3,991.9,310.0,0.0,64,2.8,8
2.3,187.3,991.9,310.0,0.0,64,2.8,8
2.3,187.3,991.9,310.0,0.0,64,2.8,8
3.3,0.0,990.2,434.0,0.0,0,0.0,8
3.3,0.0,990.2,434.0,0.0,0,0.0,8
3.3,0.0,990.2,434.0,0.0,0,0.0,8
2.6,432.7,991.1,404.0,0.0,42,4.4,8
2.6,432.7,991.1,404.0,0.0,42,4.4,8
2.6,432.7,991.1,404.0,0.0,42,4.4,8
3.3,0.0,990.9,427.0,0.0,0,0.0,8
3.3,0.0,990.9,427.0,0.0,0,0.0,8
3.3,0.0,990.9,427.0,0.0,0,0.0,8
3.1,187.3,992.5,281.0,0.0,59,3.6,8
3.1,187.3,992.5,281.0,0.0,59,3.6,8
3.1,187.3,992.5,281.0,0.0,59,3.6,8
5.8,432.7,991.7,267.0,0.0,35,7.9,8
5.8,432.7,991.7,267.0,0.0,35,7.9,8
5.8,432.7,991.7,267.0,0.0,35,7.9,8
3.9,187.3,993.0,81.0,0.0,56,5.3,8
3.9,187.3,993.0,81.0,0.0,56,5.3,8
3.9,187.3,993.0,81.0,0.0,56,5.3,8
3.3,0.0,991.2,132.0,0.0,0,0.0,8
3.3,0.0,991.2,132.0,0.0,0,0.0,8
3.3,0.0,991.2,132.0,0.0,0,0.0,8
4.2,432.7,992.2,79.0,0.0,44,8.1,8
4.2,432.7,992.2,79.0,0.0,44,8.1,8
4.2,432.7,992.2,79.0,0.0,44,8.1,8
3.3,0.0,991.9,68.0,0.0,0,0.0,8
3.3,0.0,991.9,68.0,0.0,0,0.0,8
3.3,0.0,991.9,68.0,0.0,0,0.0,8
4.5,187.3,993.5,36.0,0.0,40,6.2,8
4.5,187.3,993.5,36.0,0.0,40,6.2,8
4.5,187.3,993.5,36.0,0.0,40,6.2,8
7.8,432.7,992.1,73.0,0.0,33,9.8,8
7.8,432.7,992.1,73.0,0.0,33,9.8,8
7.8,432.7,992.1,73.0,0.0,33,9.8,8
3.3,0.0,991.9,102.0,0.0,0,0.0,8
3.3,0.0,991.9,102.0,0.0,0,0.0,8
3.3,0.0,991.9,102.0,0.0,0,0.0,8
5.0,187.3,993.6,65.0,0.0,32,6.5,8
5.0,187.3,993.6,65.0,0.0,32,6.5,8
5.0,187.3,993.6,65.0,0.0,32,6.5,8
3.3,0.0,991.9,86.0,0.0,0,0.0,8
3.3,0.0,991.9,86.0,0.0,0,0.0,8
3.3,0.0,991.9,86.0,0.0,0,0.0,8
4.6,432.7,992.4,58.0,0.0,41,8.8,8
4.6,432.7,992.4,58.0,0.0,41,8.8,8
4.6,432.7,992.4,58.0,0.0,41,8.8,8
3.9,187.3,993.8,55.0,0.0,49,5.5,8
3.9,187.3,993.8,55.0,0.0,49,5.5,8
3.9,187.3,993.8,55.0,0.0,49,5.5,8
2.0,432.7,992.9,70.0,0.0,59,4.7,8
2.0,432.7,992.9,70.0,0.0,59,4.7,8
2.0,432.7,992.9,70.0,0.0,59,4.7,8
3.3,0.0,992.6,60.0,0.0,0,0.0,8
3.3,0.0,992.6,60.0,0.0,0,0.0,8
3.3,0.0,992.6,60.0,0.0,0,0.0,8
3.8,187.3,994.2,25.0,0.0,47,5.1,8
3.8,187.3,994.2,25.0,0.0,47,5.1,8
3.8,187.3,994.2,25.0,0.0,47,5.1,8
3.3,0.0,992.6,50.0,0.0,0,0.0,8
3.3,0.0,992.6,50.0,0.0,0,0.0,8
3.3,0.0,992.6,50.0,0.0,0,0.0,8
4.3,187.3,994.2,26.0,0.0,63,5.5,8
4.3,187.3,994.2,26.0,0.0,63,5.5,8
4.3,187.3,994.2,26.0,0.0,63,5.5,8
2.4,432.7,992.9,47.0,0.0,60,4.8,8
2.4,432.7,992.9,47.0,0.0,60,4.8,8
2.4,432.7,992.9,47.0,0.0,60,4.8,8
3.3,0.0,992.6,8.0,0.0,0,0.0,8
3.3,0.0,992.6,8.0,0.0,0,0.0,8
3.3,0.0,992.6,8.0,0.0,0,0.0,8
4.5,187.3,994.2,1.0,0.0,65,6.5,8
4.5,187.3,994.2,1.0,0.0,65,6.5,8
4.5,187.3,994.2,1.0,0.0,65,6.5,8
3.7,432.7,993.1,13.0,0.0,46,7.6,8
3.7,432.7,993.1,13.0,0.0,46,7.6,8
3.7,432.7,993.1,13.0,0.0,46,7.6,8
4.4,187.3,994.7,127.9214127987057,0.0,62,6.0,8
4.4,187.3,994.7,127.9214127987057,0.0,62,6.0,8
4.4,187.3,994.7,127.9214127987057,0.0,62,6.0,8
3.3,0.0,993.2,4.0,0.0,0,0.0,8
3.3,0.0,993.2,4.0,0.0,0,0.0,8
3.3,0.0,993.2,4.0,0.0,0,0.0,8
3.8,432.7,993.4,1.0,0.0,48,8.6,8
3.8,432.7,993.4,1.0,0.0,48,8.6,8
3.8,432.7,993.4,1.0,0.0,48,8.6,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
2.4,432.7,994.0,0.0,0.0,58,5.7,8
2.4,432.7,994.0,0.0,0.0,58,5.7,8
2.4,432.7,994.0,0.0,0.0,58,5.7,8
3.7,187.3,995.2,127.9214127987057,0.0,56,6.0,8
3.7,187.3,995.2,127.9214127987057,0.0,56,6.0,8
3.7,187.3,995.2,127.9214127987057,0.0,56,6.0,8
3.8,432.7,994.0,0.0,0.0,70,7.6,8
3.8,432.7,994.0,0.0,0.0,70,7.6,8
3.8,432.7,994.0,0.0,0.0,70,7.6,8
4.6,187.3,995.2,127.9214127987057,0.0,64,5.9,8
4.6,187.3,995.2,127.9214127987057,0.0,64,5.9,8
4.6,187.3,995.2,127.9214127987057,0.0,64,5.9,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
4.7,187.3,995.4,127.9214127987057,0.0,83,5.8,8
4.7,187.3,995.4,127.9214127987057,0.0,83,5.8,8
4.7,187.3,995.4,127.9214127987057,0.0,83,5.8,8
4.3,432.7,994.1,0.0,0.0,69,7.2,8
4.3,432.7,994.1,0.0,0.0,69,7.2,8
4.3,432.7,994.1,0.0,0.0,69,7.2,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
3.3,0.0,993.6,4.0,0.0,0,0.0,8
6.2,432.7,994.0,0.0,0.0,74,7.9,8
6.2,432.7,994.0,0.0,0.0,74,7.9,8
6.2,432.7,994.0,0.0,0.0,74,7.9,8
3.9,187.3,995.4,127.9214127987057,0.0,85,5.1,8
3.9,187.3,995.4,127.9214127987057,0.0,85,5.1,8
3.9,187.3,995.4,127.9214127987057,0.0,85,5.1,8
6.1,432.7,993.9,0.0,0.0,84,7.5,8
6.1,432.7,993.9,0.0,0.0,84,7.5,8
6.1,432.7,993.9,0.0,0.0,84,7.5,8
3.3,0.0,993.6,3.0,0.0,0,0.0,8
